2,6,1,6,1,1,1,5,7,7,6,5,4,4,3,6,6,3,7,6,2,1,6,7,3,3,3,7,3,6,5,5,2,6,6,7,6,2,5,6,7,5,5,5,7,3,6,1,3,1,2,1,1,31,7,999,999,1,1,1
5,3,3,6,2,1,2,2,4,5,4,3,3,4,3,6,5,2,7,6,1,1,7,6,5,3,3,6,1,1,1,6,2,7,7,5,2,2,6,3,6,5,1,4,6,3,7,5,2,1,3,5,1,25,7,999,30,1,1,4
5,3,4,4,2,2,2,3,4,4,4,3,5,4,4,6,5,4,7,6,2,1,5,6,4,4,2,6,2,2,2,4,4,6,6,6,3,2,5,4,6,4,2,4,5,4,6,1,5,2,2,4,1,29,7,2105,999,2,3,4
5,5,4,3,4,2,3,4,3,5,5,6,5,6,5,2,1,5,5,5,6,3,2,6,5,3,6,4,6,2,5,5,5,7,5,5,6,3,5,5,5,4,6,5,3,2,5,5,5,5,5,5,1,24,7,1510,999,3,2,4
4,2,5,4,5,3,5,6,2,4,4,6,6,4,3,5,6,2,6,6,3,3,5,6,3,3,2,6,3,2,2,4,2,6,6,5,4,2,6,6,6,6,2,6,6,6,6,2,4,2,2,4,1,26,7,999,32,0,0,3
1,7,1,6,1,2,2,6,2,4,2,6,6,2,4,5,6,2,6,6,2,2,6,6,3,4,2,6,2,4,2,2,2,6,6,4,2,2,6,6,7,6,2,6,6,6,6,2,2,2,2,2,2,37,3,999,999,1,1,2
5,6,5,5,2,1,2,6,5,6,3,6,6,4,5,5,6,3,7,7,2,2,6,7,3,3,2,5,2,5,2,4,2,6,6,6,3,2,5,5,5,4,2,2,6,4,6,2,2,1,3,2,2,31,7,1170,999,1,3,2
4,4,5,5,5,4,5,6,5,6,4,5,5,5,6,5,5,999,5,5,4,4,6,5,6,4,1,4,5,4,6,5,5,5,4,4,5,5,5,6,5,5,4,6,4,4,5,4,5,4,6,6,1,21,2,1600,999,1,1,4
5,3,5,7,1,1,5,6,1,5,5,7,6,1,2,2,6,5,7,6,5,2,6,7,6,2,2,6,1,1,7,2,1,7,7,6,2,1,5,3,6,2,2,2,7,2,7,2,5,1,2,2,2,45,7,999,999,0,0,1
2,6,2,6,2,2,2,5,3,3,4,6,4,2,1,6,6,2,6,6,2,2,5,5,2,4,2,6,3,2,2,2,2,6,6,5,4,2,6,6,6,4,2,6,6,4,6,2,2,2,2,2,2,29,2,999,999,0,0,4
1,7,1,1,1,1,1,7,1,4,1,6,7,1,1,3,5,3,6,7,2,1,1,4,1,4,5,4,1,4,1,1,1,7,6,5,1,1,5,4,7,1,1,4,5,7,5,1,5,1,1,1,2,27,7,999,999,0,0,2
5,3,3,5,3,2,3,3,6,6,5,3,5,5,5,5,6,3,6,6,5,3,5,5,2,5,5,5,5,2,1,3,3,6,5,6,5,2,5,3,5,3,5,3,6,3,6,3,3,1,2,3,1,30,7,999,26,1,2,5
5,4,5,4,2,2,2,4,5,5,5,5,4,3,2,4,6,4,4,5,5,3,6,5,4,3,4,5,4,3,4,5,2,6,6,5,5,5,4,4,5,3,2,4,5,3,4,3,4,2,2,4,2,54,7,999,999,2,2,3
5,3,1,3,2,2,4,5,6,4,4,4,6,4,3,4,5,5,3,4,5,4,6,4,5,5,2,3,4,1,2,3,3,7,6,6,6,5,5,3,5,5,3,6,6,5,5,3,5,1,2,4,1,39,7,999,24,3,2,2
2,6,6,6,2,2,2,5,6,3,5,5,5,3,2,6,6,3,7,6,2,2,6,6,2,4,2,7,2,6,3,4,2,7,6,7,2,1,6,6,6,4,2,3,6,5,7,2,3,2,2,3,1,24,1,1900,999,1,2,4
5,3,1,3,2,1,2,4,6,7,6,3,6,4,5,2,5,2,7,6,2,2,6,6,6,6,3,5,2,3,6,7,4,7,7,5,3,3,6,3,6,6,4,6,5,2,7,2,2,1,5,2,2,21,1,999,21,0,1,2
2,7,1,7,1,1,1,6,5,4,3,5,6,2,5,4,7,3,6,4,5,2,6,7,2,2,1,6,3,1,6,4,2,7,6,6,3,1,7,6,5,5,1,3,7,6,5,3,2,1,1,2,2,24,7,999,999,0,0,999
2,6,2,2,2,2,2,6,5,5,5,3,5,5,5,6,6,2,7,6,2,1,6,7,3,2,2,7,2,2,1,3,2,7,7,6,3,5,6,4,6,6,2,5,7,5,6,1,2,1,2,2,2,55,1,1600,999,1,2,4
6,2,3,3,1,1,1,1,7,7,7,2,3,5,7,5,6,3,7,6,4,2,5,7,4,2,3,6,2,3,5,7,3,6,5,6,7,5,3,2,3,1,5,1,6,2,5,2,4,1,3,3,2,37,1,1200,999,1,3,4
3,3,3,5,3,3,3,6,3,5,5,5,5,2,3,5,6,3,6,5,2,2,5,5,5,5,2,6,2,2,3,3,3,6,5,6,2,2,4,5,3,3,2,2,5,5,6,3,2,2,2,2,1,29,7,999,999,0,0,4
4,3,5,5,2,5,4,4,5,5,6,6,4,4,4,4,4,5,999,4,5,5,4,6,3,4,4,5,4,4,4,3,4,4,4,4,5,4,5,5,4,4,4,3,5,5,3,4,5,5,4,4,1,23,2,2240,31,3,3,4
3,3,2,6,1,2,2,3,3,4,5,3,4,4,4,6,6,2,6,5,3,1,5,5,5,3,5,6,2,2,2,4,2,6,6,4,3,2,5,3,6,6,2,3,6,3,5,2,3,1,2,3,2,27,7,1170,999,4,1,4
5,6,5,5,1,1,999,3,6,6,3,6,5,6,6,2,5,5,7,6,3,6,5,7,3,5,6,5,5,6,6,6,6,5,6,6,7,7,1,1,3,6,6,2,3,3,6,5,6,5,5,2,2,42,7,999,999,3,3,4
4,5,5,5,6,4,6,6,6,7,5,5,7,7,6,6,6,5,6,5,5,4,5,6,7,3,4,5,6,5,4,4,4,6,5,7,5,5,3,6,6,6,7,999,4,4,6,4,6,7,5,4,1,19,2,2100,999,0,1,2
1,1,1,7,1,1,1,7,3,3,1,7,7,1,1,5,6,3,7,4,5,1,4,7,1,2,1,6,1,4,1,1,1,7,6,7,1,1,7,6,7,6,1,6,7,7,4,1,1,1,2,1,2,51,7,999,999,0,1,2
2,4,5,4,1,3,1,6,3,5,3,5,6,1,1,2,7,4,6,7,1,3,6,4,3,2,2,5,6,1,6,2,2,7,6,5,5,3,3,4,2,3,4,3,7,3,7,4,6,1,5,3,1,46,7,999,999,0,0,1
3,6,3,6,3,3,3,3,5,4,4,5,6,3,3,3,5,4,5,4,4,3,5,6,4,5,3,5,3,3,5,4,3,6,6,4,5,4,4,4,6,5,3,6,6,5,5,3,3,2,3,3,1,34,7,999,19,0,0,1
4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,3,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,1,42,1,999,999,0,0,1
1,7,1,7,1,1,1,7,1,1,1,7,7,1,1,1,7,7,7,7,1,1,7,7,1,1,1,7,1,1,1,1,1,7,7,7,1,1,7,7,7,7,1,7,7,7,7,7,1,1,1,1,2,32,7,999,999,0,0,1
4,4,4,4,4,5,3,5,6,4,5,3,4,4,4,5,4,4,6,6,4,5,5,6,5,5,5,4,6,3,4,4,3,3,4,4,5,2,4,4,4,4,4,3,4,4,5,4,5,3,4,3,2,26,1,999,999,1,1,2
3,3,2,5,2,2,1,5,5,3,5,6,6,2,5,5,7,1,7,7,2,2,5,6,3,2,2,6,3,2,1,5,2,7,7,7,1,2,6,5,6,5,2,3,7,5,6,2,2,1,2,5,2,23,2,1800,999,0,0,4
2,3,2,2,2,2,3,6,3,2,5,5,6,2,2,5,6,3,6,5,5,3,6,5,4,2,2,6,1,1,3,2,1,6,6,6,3,3,6,5,7,4,2,3,7,4,6,2,3,2,1,2,1,25,2,1900,999,0,2,4
6,3,4,3,3,4,3,3,6,5,5,4,4,2,4,6,4,4,6,5,2,2,5,6,4,5,3,4,2,6,2,5,4,5,6,5,4,3,2,4,3,4,2,4,5,3,6,2,5,2,4,4,1,32,7,1340,999,0,0,999
5,7,1,7,1,1,1,2,7,7,6,4,1,1,1,7,7,1,7,7,1,1,7,7,1,1,1,7,1,1,2,7,1,7,7,7,6,1,7,6,3,4,1,2,7,2,7,1,1,1,1,1,2,21,7,999,21,0,1,2
4,4,2,4,5,5,5,4,7,5,7,6,3,3,4,3,2,5,6,5,5,3,6,6,3,4,2,4,5,2,5,4,4,7,7,4,3,4,5,7,6,6,3,5,6,6,6,2,5,2,2,4,2,38,7,999,999,0,2,3
5,2,5,3,5,4,6,3,6,6,6,5,3,6,6,5,6,5,4,5,4,3,5,5,5,5,3,5,5,5,2,5,4,6,6,5,5,5,4,4,4,3,5,3,6,3,5,5,5,2,5,4,2,30,2,1250,999,0,2,5
4,6,1,7,1,1,1,7,5,5,5,2,7,1,5,7,5,3,7,7,4,1,7,7,2,2,1,7,1,1,1,6,1,7,7,7,2,1,7,5,5,5,1,6,7,7,3,1,5,1,1,1,2,28,7,1340,999,4,4,4
4,4,4,4,3,2,3,3,4,2,4,4,5,4,4,4,5,3,6,5,2,2,6,4,4,3,3,5,2,2,1,3,2,7,7,6,2,1,5,3,5,4,1,4,7,3,5,1,4,1,2,3,1,29,7,999,23,0,2,4
4,4,4,999,2,2,3,6,5,3,4,6,5,2,3,4,4,4,6,6,3,4,4,6,4,2,2,4,2,4,4,4,2,6,6,4,4,2,4,6,5,4,2,4,4,4,6,2,2,2,3,4,1,34,7,999,999,0,2,2
2,6,2,6,2,2,2,6,2,2,2,6,6,2,2,3,6,3,5,5,2,2,5,5,2,3,2,6,2,2,2,2,2,6,6,6,2,2,6,6,6,6,2,6,6,6,6,2,2,2,2,2,2,57,1,750,999,1,6,5
6,2,5,4,2,2,2,5,2,4,4,6,6,2,4,3,6,5,6,6,3,2,6,4,6,3,4,4,4,3,2,4,4,6,6,5,6,4,5,4,6,4,3,4,6,6,6,2,4,2,4,4,2,43,7,999,999,999,3,1
2,3,3,6,6,5,6,1,6,6,7,2,3,2,6,6,2,3,6,6,2,1,5,5,2,3,2,5,5,3,1,7,3,7,7,6,6,2,2,2,2,2,1,2,6,2,6,3,5,2,2,2,1,30,7,1150,999,0,5,4
2,3,2,4,1,2,1,5,4,5,5,4,5,2,3,5,4,3,6,6,3,3,5,7,2,3,2,6,2,3,3,5,2,6,6,6,4,3,5,4,5,4,3,2,5,5,4,1,6,2,2,2,1,26,7,999,999,1,6,2
1,1,5,7,1,1,1,6,3,5,5,5,1,2,3,5,6,3,7,6,1,1,5,6,6,3,2,6,2,5,2,2,2,6,6,6,3,1,6,6,6,6,1,5,6,6,6,1,1,2,1,1,2,24,2,999,999,1,3,2
5,4,5,4,5,4,4,4,5,5,4,4,3,4,4,4,4,3,3,3,2,4,3,5,5,5,4,3,4,3,4,5,5,4,4,3,5,5,5,5,4,3,5,5,4,5,4,4,3,3,4,3,2,56,7,840,999,0,0,4
5,4,6,3,5,5,5,4,4,5,5,4,5,3,3,5,5,4,6,5,5,5,6,1,7,5,2,5,6,1,5,6,4,6,4,6,6,4,2,2,3,3,5,3,5,4,5,4,6,2,4,7,2,38,7,999,999,0,0,3
3,5,2,5,2,2,2,4,3,4,5,2,5,5,4,6,4,2,6,4,2,3,5,5,4,4,3,4,4,2,2,4,2,6,6,5,3,2,3,3,5,4,2,4,6,4,6,4,2,1,2,5,1,37,7,999,30,0,1,2
5,5,5,3,2,1,2,1,6,6,6,2,2,6,6,7,3,6,6,7,1,1,5,5,5,6,5,3,1,1,4,5,2,6,6,6,6,6,2,2,3,2,5,2,3,2,6,2,5,2,5,3,2,35,7,1390,999,0,1,3
6,3,3,3,3,3,3,3,6,6,6,2,3,5,5,6,5,2,5,6,5,4,6,5,7,6,2,4,5,2,2,6,6,7,6,6,7,1,5,5,3,2,2,6,6,2,6,6,4,1,6,4,2,39,7,999,29,1,3,2
5,5,2,6,2,1,1,6,5,5,2,3,7,3,4,5,6,2,6,5,5,3,5,7,1,3,2,7,5,2,1,2,1,7,6,7,5,2,4,3,7,5,2,5,6,3,6,1,2,1,1,2,2,37,7,999,27,0,4,3
5,3,5,3,1,1,1,1,7,7,7,2,2,7,7,7,5,2,6,7,2,1,6,6,3,2,2,5,6,1,1,7,2,7,7,6,3,2,6,2,4,3,1,3,6,2,6,5,2,1,2,4,1,29,7,2300,999,1,1,3
6,3,4,6,1,2,2,4,4,2,4,4,4,3,4,4,5,4,6,6,3,2,5,4,3,2,2,5,4,4,1,4,3,6,6,6,2,3,5,3,6,2,2,4,6,2,5,1,2,1,2,2,2,36,1,999,999,1,1,4
6,2,5,2,6,6,6,3,6,4,5,2,6,5,3,5,4,2,6,5,4,6,3,3,5,5,6,4,3,5,2,5,4,6,6,6,3,2,5,4,5,4,3,5,5,5,6,6,6,2,3,6,1,38,7,1200,999,1,0,2
6,3,4,4,3,5,5,2,7,6,7,2,3,4,6,4,6,1,7,6,5,3,5,5,5,5,3,7,5,4,3,5,2,6,6,5,3,5,3,2,3,2,3,2,6,2,5,3,5,1,999,5,2,41,7,999,23,1,2,3
2,6,2,6,2,2,2,2,3,5,5,2,2,3,4,5,6,2,6,6,2,2,6,6,2,2,2,6,2,2,5,6,2,6,6,5,2,2,5,5,3,2,2,5,6,2,6,2,2,2,2,2,2,24,7,999,999,0,1,2
1,7,1,7,1,1,1,7,2,2,2,3,6,2,2,6,5,2,7,6,4,1,4,3,3,2,1,7,1,2,1,2,5,6,7,6,6,2,6,3,6,4,1,6,6,7,7,2,2,2,2,1,2,53,7,999,999,1,999,2
5,3,5,3,3,3,3,6,5,4,5,5,5,2,4,6,7,3,6,5,5,5,5,7,6,2,2,6,5,3,2,5,3,7,5,6,5,5,3,3,3,5,5,6,6,6,7,6,6,2,1,5,2,26,7,999,999,0,1,2
6,6,5,2,1,4,1,6,5,6,6,6,7,4,7,6,6,5,6,6,3,5,6,7,6,2,1,6,3,5,6,4,1,6,7,7,1,2,6,6,5,7,2,6,6,7,6,1,5,1,1,2,2,21,1,999,21,1,3,4
5,6,4,4,6,2,1,1,6,5,7,2,3,6,6,5,5,6,6,6,6,4,2,3,6,6,6,3,4,6,6,6,6,5,4,7,7,6,1,1,2,1,7,1,3,7,6,1,6,6,4,4,1,31,1,999,999,1,1,3
4,4,3,5,3,3,4,4,4,5,5,4,3,5,4,4,3,5,6,6,5,3,6,5,4,3,3,4,5,6,4,3,3,5,3,5,5,6,3,4,4,5,4,5,5,3,4,4,3,6,5,4,1,25,7,999,999,3,5,4
7,1,4,1,5,2,7,2,1,5,5,6,3,1,4,4,5,2,5,4,3,4,7,4,3,3,2,4,5,5,2,6,2,6,7,4,5,2,3,1,2,2,1,2,6,2,5,3,5,1,2,2,2,25,7,999,999,0,0,1
4,999,3,5,5,5,2,6,5,4,6,4,5,5,4,3,4,3,6,6,4,2,999,4,3,3,2,3,3,6,1,3,3,4,3,3,3,5,6,6,5,5,4,5,5,6,4,3,4,2,5,3,1,32,7,1300,30,0,0,4
3,5,2,6,1,1,2,2,4,4,5,3,3,5,3,4,7,1,6,5,4,1,6,5,3,3,3,4,1,2,2,5,3,7,7,5,2,3,6,6,4,3,2,3,6,3,3,3,4,1,4,4,1,25,7,999,27,4,3,2
6,5,1,5,1,1,1,6,1,2,5,6,3,1,5,5,7,1,6,7,1,1,7,7,4,3,1,6,2,1,1,3,1,7,7,7,2,1,6,6,2,7,1,6,7,7,6,1,2,1,1,2,2,55,7,999,999,0,0,3
5,6,5,4,2,1,1,7,6,2,5,6,2,4,4,6,7,6,5,6,2,2,7,6,5,2,2,6,5,6,6,1,4,6,7,7,5,5,6,3,6,6,2,6,7,6,6,2,2,1,2,2,2,28,7,999,999,1,999,1
5,4,4,6,1,1,4,5,4,2,6,4,3,4,4,999,5,3,5,4,6,4,4,6,5,4,5,4,6,7,4,6,4,6,4,5,7,7,1,6,3,5,3,4,4,3,3,1,4,3,4,5,2,39,1,999,999,0,1,2
1,4,4,6,3,4,4,6,5,1,6,6,2,2,4,4,1,1,2,4,6,2,4,4,3,2,7,5,7,4,2,2,7,1,6,2,5,6,1,1,7,7,4,5,1,4,3,3,1,2,7,6,2,24,7,999,999,1,3,1
3,5,4,5,2,2,2,4,2,4,4,3,5,4,4,5,5,2,6,5,2,2,6,6,3,4,1,5,2,2,1,4,2,6,6,6,3,2,5,3,6,3,2,3,6,3,5,2,2,1,2,4,1,40,7,1320,32,1,1,7
5,7,1,999,1,1,4,7,5,999,5,4,7,999,999,999,1,6,6,7,1,1,6,7,5,1,1,999,5,2,2,5,1,5,7,5,999,1,5,1,7,1,1,1,999,999,5,1,1,1,1,1,2,25,1,1250,999,0,1,3
2,6,2,6,2,2,2,6,2,2,2,6,6,2,2,4,6,6,6,2,6,6,2,2,6,6,2,2,5,2,6,2,2,6,5,4,6,6,2,2,6,6,2,6,6,5,5,6,2,2,2,6,1,23,7,999,999,0,0,3
2,2,1,6,1,1,1,2,6,6,6,5,3,5,6,6,5,5,7,6,2,2,5,6,6,5,5,6,3,3,5,3,2,6,5,5,3,2,6,5,6,2,3,2,6,1,6,2,2,2,2,4,2,37,1,999,999,2,2,999
2,6,3,5,2,2,3,6,3,4,2,6,6,2,2,4,5,3,6,6,5,4,6,6,4,5,2,4,5,2,4,4,3,6,6,5,5,2,2,4,6,5,2,6,5,6,6,3,2,2,2,2,1,47,7,999,999,0,0,1
7,1,5,2,7,7,6,2,7,7,7,5,5,2,5,3,3,2,6,6,4,5,7,7,5,2,3,7,7,7,2,5,1,6,6,7,7,5,5,2,2,3,7,3,7,6,6,2,3,2,1,1,1,20,5,999,27,2,2,2
2,6,2,2,2,2,2,6,2,2,5,6,6,2,2,2,6,2,6,6,2,2,6,6,4,2,2,6,2,4,2,2,2,6,6,5,5,2,5,5,5,6,2,6,6,6,6,2,2,2,2,2,2,67,7,999,999,0,0,1
1,6,1,6,1,1,1,2,5,5,5,6,4,4,5,5,3,3,6,6,5,1,5,6,2,6,3,5,3,2,7,6,3,3,3,7,7,6,1,1,1,1,5,1,1,1,6,1,5,1,2,1,2,29,7,1380,20,0,0,2
4,5,2,5,1,1,1,6,1,7,5,3,6,4,2,5,1,4,6,6,2,3,5,6,3,1,1,2,6,4,1,3,1,7,7,7,2,2,5,6,5,6,2,6,7,6,6,2,1,3,6,1,1,21,3,999,999,1,0,2
5,4,5,3,2,1,2,3,4,5,5,4,4,3,5,4,5,4,6,5,3,2,6,6,5,4,3,6,2,3,2,5,3,6,6,6,5,2,6,6,4,4,2,3,6,3,4,2,3,2,2,2,2,31,1,1350,19,1,1,4
3,6,2,6,1,1,1,3,4,6,6,6,6,1,2,3,7,6,7,7,1,1,6,5,6,5,2,6,6,2,2,5,4,7,6,1,1,1,5,6,6,3,2,2,7,5,4,1,1,1,2,4,2,52,7,999,999,0,0,1
5,5,1,3,1,1,1,1,2,6,5,1,3,7,6,6,5,1,7,7,1,1,6,7,2,2,1,6,1,2,1,6,2,6,7,6,3,2,6,5,6,3,2,3,6,3,7,1,2,1,1,3,1,27,7,1480,999,1,14,4
2,6,2,6,1,1,1,2,4,4,5,4,4,2,4,5,6,2,7,6,2,2,6,6,3,2,1,6,2,7,3,5,1,7,7,7,2,1,7,6,3,2,2,2,7,2,7,1,2,1,1,1,2,33,1,999,999,1,1,4
5,5,4,5,3,4,3,4,5,4,5,3,5,5,3,4,3,4,5,5,3,3,4,3,6,5,3,5,6,5,4,3,5,4,5,4,4,2,4,5,4,5,5,5,4,3,4,3,5,3,3,5,1,27,7,2100,999,1,0,4
2,2,2,4,1,2,2,6,5,3,5,3,7,2,2,6,5,3,6,6,3,3,5,6,2,3,2,6,2,2,2,4,2,6,6,5,2,2,6,5,7,6,2,6,6,6,6,3,2,1,1,2,2,25,7,1430,999,2,1,3
3,2,3,3,1,4,2,3,5,4,7,4,4,4,6,6,7,6,6,7,2,3,7,5,6,6,2,5,5,2,6,7,4,6,6,6,6,3,4,2,4,3,5,3,6,3,5,4,3,4,3,5,1,31,2,1800,999,4,2,4
3,4,3,4,3,3,3,3,4,3,5,3,3,4,5,5,5,3,6,5,2,2,5,5,3,4,3,5,2,2,2,4,3,5,5,5,3,3,5,5,5,5,2,4,5,4,5,3,2,2,3,3,1,40,7,1330,32,1,1,4
1,7,2,6,1,1,1,3,5,5,5,4,4,3,5,3,6,3,5,3,5,5,3,6,4,5,2,3,4,4,3,6,2,7,7,6,3,1,5,5,4,3,2,3,7,3,6,1,5,1,1,1,2,32,7,999,999,0,0,3
5,6,2,3,1,1,1,6,5,6,5,6,2,1,2,5,6,2,7,6,1,1,6,5,5,3,1,6,2,4,2,3,1,7,7,7,2,4,6,5,5,6,2,6,7,6,6,2,1,1,1,2,2,30,7,999,999,0,0,2
1,7,1,7,1,1,1,7,1,1,4,4,3,1,4,7,6,4,7,7,2,1,6,7,2,4,1,6,1,1,1,1,1,7,7,6,2,1,6,4,7,4,1,5,7,4,6,4,1,1,1,1,2,82,7,999,999,1,2,5
6,5,6,5,6,5,1,5,7,5,5,3,3,5,5,4,6,5,6,5,1,3,6,6,5,5,5,7,3,5,7,6,5,6,6,5,6,2,6,5,5,5,5,5,6,3,6,3,5,2,5,3,1,38,1,999,999,2,3,2
4,7,1,7,1,1,1,4,7,7,4,1,4,4,4,7,7,1,7,7,1,1,7,7,7,1,1,4,1,1,1,4,1,7,7,4,1,1,7,7,7,1,1,1,7,4,7,4,1,1,1,1,1,26,7,999,999,0,0,1
5,3,6,5,5,5,5,3,6,5,6,4,6,4,5,2,5,6,5,6,6,3,5,5,3,3,3,5,5,3,6,3,3,5,5,5,5,5,5,3,4,4,3,3,5,4,4,3,5,2,3,3,2,36,2,999,999,1,2,2
4,3,2,6,1,1,3,6,2,5,3,4,7,1,4,5,6,3,6,5,4,5,7,6,4,3,1,7,4,1,3,4,2,7,7,7,4,5,4,3,5,4,4,5,7,6,4,1,1,1,1,2,2,35,7,999,999,0,1,2
5,2,6,3,1,2,1,3,6,6,6,2,5,6,7,5,7,3,6,6,3,2,6,6,1,3,1,5,5,4,3,5,1,7,7,6,1,1,6,6,6,2,2,2,6,5,7,5,4,1,1,1,1,64,7,1200,999,1,3,999
7,1,6,2,5,4,4,3,4,2,6,3,6,3,2,7,2,3,6,6,2,2,6,6,2,2,2,6,2,2,3,6,1,6,6,7,3,2,5,3,6,5,2,5,6,5,6,2,3,1,2,4,1,33,7,1470,33,1,0,5
4,5,5,6,1,1,2,6,6,4,6,2,6,3,2,7,5,1,7,7,2,1,5,6,6,2,1,6,2,5,1,6,1,6,7,7,5,2,5,2,7,5,5,5,6,6,7,2,2,2,1,2,2,28,7,999,34,0,1,3
5,3,5,2,3,3,3,2,7,7,7,1,2,6,6,7,7,1,7,7,1,1,7,7,1,1,1,7,1,3,5,5,1,7,7,5,3,1,6,6,3,2,1,3,7,2,6,1,2,1,1,1,1,25,7,1320,999,1,2,4
6,4,6,3,3,4,5,4,6,7,5,6,3,3,5,3,6,6,7,5,4,4,5,5,5,3,3,4,2,2,4,6,2,7,5,4,4,3,5,6,3,2,3,3,5,3,6,2,4,2,2,3,1,18,5,999,999,0,0,1
3,3,4,3,3,3,3,3,5,3,5,3,3,5,5,5,5,5,5,3,3,2,3,5,6,3,3,3,5,3,1,5,2,5,3,6,2,5,2,3,2,2,5,3,5,3,7,3,5,3,5,3,2,33,7,1200,999,2,4,4
2,7,5,4,1,1,4,4,4,5,5,999,4,4,999,999,3,999,4,5,1,3,7,5,999,999,5,6,4,4,1,4,999,3,1,7,999,2,7,5,1,1,3,5,6,2,5,3,999,1,5,6,1,22,1,999,999,1,1,2
2,3,2,2,3,3,2,3,3,3,4,2,2,2,2,1,2,3,4,1,2,2,3,3,2,3,1,2,1,3,3,2,1,2,3,3,2,4,2,2,1,2,2,3,3,2,3,2,4,3,3,3,1,22,5,999,23,3,2,4
7,3,6,2,7,7,6,3,7,6,6,5,6,5,5,6,7,1,7,7,3,2,7,6,2,2,1,6,2,3,6,6,1,7,7,6,5,3,6,3,3,2,2,3,5,2,6,2,6,6,2,2,1,18,7,1940,999,1,1,1
2,6,2,6,3,3,2,3,5,5,4,4,6,3,4,5,6,3,6,5,2,2,3,5,4,4,5,4,3,2,3,5,3,6,6,3,4,3,5,6,4,5,3,5,5,5,5,3,3,2,3,4,1,49,7,999,999,1,2,4
5,3,4,4,1,1,1,2,7,7,6,3,2,5,6,6,5,2,6,5,3,2,5,5,6,5,4,4,4,4,5,7,3,6,5,4,6,6,1,1,3,2,5,2,5,2,6,3,4,1,5,4,1,34,3,999,999,1,4,4
1,7,1,6,1,1,1,6,4,3,2,3,5,1,3,4,6,3,6,5,2,1,2,6,2,2,2,4,3,5,5,1,1,7,6,5,1,3,4,5,6,3,1,2,7,4,5,1,2,1,1,1,1,20,7,1600,25,1,0,2
3,6,1,5,1,1,1,1,5,6,3,5,5,1,5,4,6,5,6,6,2,1,6,5,2,3,1,6,3,5,1,5,1,6,6,5,2,1,5,3,6,3,1,3,6,5,6,1,1,1,1,2,1,33,3,999,999,0,0,2
5,4,4,4,2,3,3,4,4,6,5,3,5,4,3,6,4,3,7,6,2,1,7,6,1,2,1,7,1,6,3,6,2,7,7,6,4,2,6,5,6,2,2,2,6,2,4,3,2,1,2,1,1,37,7,999,32,1,2,4
2,3,2,6,1,1,1,2,4,4,4,2,6,2,2,3,6,1,7,3,2,1,6,7,1,1,2,7,1,2,1,2,1,7,6,6,5,1,7,5,6,2,1,2,6,3,6,1,1,1,1,1,2,45,7,1520,999,2,1,4
5,3,3,4,2,2,2,5,3,4,4,5,5,3,5,5,6,2,5,6,2,1,6,6,2,3,2,7,2,3,3,4,2,7,7,6,2,2,5,5,5,3,2,4,6,3,5,2,2,2,2,5,1,25,7,999,29,1,1,4
1,6,1,7,1,1,1,6,2,4,2,4,7,1,6,6,4,2,7,6,2,1,6,6,1,3,1,7,2,1,1,6,1,6,7,7,2,2,6,6,7,6,2,5,6,6,2,1,1,1,1,1,2,46,7,999,999,0,0,1
1,7,1,7,1,1,1,5,5,1,3,5,5,1,1,5,6,1,7,6,3,2,7,7,1,2,1,6,1,1,1,2,1,7,6,7,3,1,5,3,3,7,2,3,7,3,6,3,1,1,1,3,1,34,7,999,26,0,0,2
1,3,6,4,1,2,2,4,7,6,4,7,5,4,6,6,6,5,7,6,4,2,3,7,5,6,5,7,2,2,3,7,2,7,7,7,4,1,5,5,6,3,2,4,4,3,6,1,4,2,1,2,2,62,7,999,999,3,4,5
5,3,5,3,3,5,5,4,4,3,5,4,4,2,4,3,2,6,3,3,6,5,3,4,4,5,4,2,3,3,4,4,4,4,4,5,6,5,1,1,4,4,5,4,4,4,3,4,3,3,5,4,2,37,7,1110,999,1,1,4
1,7,1,7,1,1,1,2,4,5,6,5,6,3,5,6,5,1,7,7,3,1,6,7,2,2,1,7,1,1,2,6,2,7,7,7,2,2,7,6,6,3,4,5,7,5,7,1,1,1,1,1,2,33,8,1400,999,0,0,5
6,4,4,4,2,2,1,6,5,5,6,2,3,5,5,5,4,5,6,5,3,1,6,7,4,1,1,2,1,2,1,5,1,7,7,7,3,1,6,3,6,2,4,2,7,3,6,1,5,1,2,1,2,39,1,1370,33,1,1,6
6,2,6,5,3,3,5,5,7,999,5,2,4,5,3,5,2,5,6,5,6,3,999,5,5,5,3,5,3,6,2,6,2,5,5,4,3,3,2,5,6,3,3,5,5,5,6,5,5,2,2,2,1,24,7,999,28,1,2,4
2,6,2,7,1,1,1,7,4,3,2,7,7,1,4,5,6,1,7,6,2,1,6,6,1,3,1,7,1,2,1,3,1,7,7,7,1,1,7,5,6,6,1,7,7,7,7,1,5,1,1,5,2,59,7,999,999,0,0,2
4,7,4,4,1,1,1,6,1,4,6,1,6,5,6,7,7,1,7,7,1,1,6,6,7,2,1,6,2,5,1,6,2,7,7,6,2,2,7,6,6,7,2,6,6,5,7,1,2,1,1,1,2,36,7,999,999,0,0,2
